unique_id|competitor_name|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|breadcrumb|pdp_url|fat_%|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|file_name_4|image_url_4|file_name_5|image_url_5|file_name_6|image_url_6|upc|ingredients|servings_per_pack
103791|dirk|2025-03-27|Bonomel Yoghurtdrink framboos 6 pack|Bonomel||||Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Bonomel yoghurtdrink framboos 6 pack|5.94|5.94||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Bonomel yoghurtdrink framboos 6 pack|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/bonomel%20yoghurtdrink%20framboos%206%20pack/103791|||||||||Non-Organic|103791_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/185127_1_463854_638458392860440055.png|||||||||||||
103792|dirk|2025-03-27|Bonomel Yoghurtdrink aardbei 6 pack|Bonomel||||Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Bonomel yoghurtdrink aardbei 6 pack|5.52|5.52||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Bonomel yoghurtdrink aardbei 6 pack|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/bonomel%20yoghurtdrink%20aardbei%206%20pack/103792|||||||||Non-Organic|103792_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/185128_1_463855_638458393256272421.png|||||||||||||
34145|dirk|2025-03-27|Vifit Goedemorgen perzik abrikoos|Vifit||400|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Vifit goedemorgen perzik abrikoos|1.65|1.65||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Vifit goedemorgen perzik abrikoos|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/vifit%20goedemorgen%20perzik%20abrikoos/34145|||Friszure zuiveldrank met vruchtensap, granen, toegevoegde B-vitaminen, vitamine D en calcium.|Schudden voor gebruik|Gekoeld bewaren (max. 7°C). Ongeopend ten minste houdbaar tot: zie dop. Geopend beperkt houdbaar. 8 uur ongeopend houdbaar buiten de koelkast||Bevat Melk(eiwit), Bevat Gluten, Bevat Haver, Bevat Kamut (Khorasantarwe), Bevat Tarwe||Non-Organic|34145_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/193104_1_388883_638542305740827563.png||||||||||||Ingrediënten: MELK (0,9% vet), 3,5% vruchtensap (2,5% perzik, 1% abrikoos), suiker, 1,5% GRANEN (0,9% HAVERmeel, 0,6% TARWEkiemen en -zemelen), 1,2% oligofructose, maïszetmeel, verdikkingsmiddel: E412, voedingszuur: citroenzuur, aroma, kleurstof: bèta-caroteen, vitamine B2, B6, B12, D, foliumzuur, calciumlactaat, lactase, melkzuurbacteriën (MELK)|
34146|dirk|2025-03-27|Vifit Goedemorgen aardbei sinaasappel|Vifit||400|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Vifit goedemorgen aardbei sinaasappel|1.55|1.55||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Vifit goedemorgen aardbei sinaasappel|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/vifit%20goedemorgen%20aardbei%20sinaasappel/34146|||Friszure zuiveldrank met vruchtensap, granen, toegevoegde B-vitaminen, vitamine D en calcium.|Schudden voor gebruik|Gekoeld bewaren (max. 7°C). Ongeopend ten minste houdbaar tot:zie dop. Geopend beperkt houdbaar. 8 uur ongeopend houdbaar buiten de koelkast||Bevat Haver, Bevat Kamut (Khorasantarwe), Bevat Tarwe, Bevat Melk(eiwit), Bevat Gluten||Non-Organic|34146_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/193105_1_388884_638542305749906426.png||||||||||||Ingrediënten: MELK (0,9% vet), 3,5% vruchtensap (2,8% aardbei, 0,7% sinaasappel), suiker, 1,5% GRANEN (0,9% HAVERmeel, 0,6% TARWEkiemen en -zemelen), 1,2% oligofructose, maïszetmeel, verdikkingsmiddel: E412, voedingszuur: citroenzuur, aroma, kleurstof: bèta-caroteen, vitamine B2, B6, B12, D, foliumzuur, calciumlactaat, lactase, melkzuurbacteriën (MELK)|
34147|dirk|2025-03-27|Vifit Goedemorgen aardbei kiwi banaan|Vifit||400|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Vifit goedemorgen aardbei kiwi banaan|1.59|1.59||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Vifit goedemorgen aardbei kiwi banaan|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/vifit%20goedemorgen%20aardbei%20kiwi%20banaan/34147|||GOEDEMORGEN!® ONTBIJTZUIVEL KIWI AARDBEI BANAAN DRINK. Friszure zuiveldrank met vruchtensap, granen, toegevoegde B-vitaminen, vitamine D en calcium.|Schudden voor gebruik. Schudden voor gebruik|Gekoeld bewaren (max. 7 °C). Ongeopend ten minste houdbaar tot: zie dop. Geopend beperkt houdbaar.||Bevat Gluten, Bevat Melk(eiwit), Bevat Haver, Bevat Tarwe||Non-Organic|34147_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/107983_1_388885_638154270845155424.png||||||||||||Ingrediënten: MELK (0,9% vet), 3,5% vruchtensap (1,2% kiwi, 1,2% aardbei, 1,1% banaan), suiker, 1,5% GRANEN (0,9% HAVERmeel, 0,6% TARWEkiemen en -zemelen), 1,2% oligofructose, maïszetmeel, verdikkingsmiddel: E412, voedingszuur: citroenzuur, aroma, rode bietensapconcentraat, kleurstof: bètacaroteen, vitamine B2, B6, B12, D, foliumzuur, calciumlactaat, lactase, MELKzuurbacteriën (MELK)|
34148|dirk|2025-03-27|Vifit Goedemorgen framboos- blauwe bes|Vifit||400|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Vifit goedemorgen framboos  blauwe bes|1.59|1.59||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Vifit goedemorgen framboos  blauwe bes|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/vifit%20goedemorgen%20framboos-%20blauwe%20bes/34148|||Vifit Goedemorgen!® Zuiveldrank Framboos Blauwe Bes 400 ml Fles|Schudden voor gebruik|Gekoeld bewaren (max. 7°C). Ongeopend ten minste houdbaar tot: zie dop. Geopend beperkt houdbaar. 8 uur ongeopend houdbaar buiten de koelkast||Bevat Melk(eiwit), Bevat Gluten, Bevat Haver, Bevat Kamut (Khorasantarwe), Bevat Tarwe||Non-Organic|34148_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/129883_1_388886_638154270851570408.png||||||||||||Ingrediënten: MELK (0,9% vet), 3,5% vruchtensap (2,5% framboos, 1% blauwe bes), suiker, 1,5% GRANEN (0,9% HAVERmeel, 0,6% TARWEkiemen en -zemelen), 1,2% oligofructose, maïszetmeel, verdikkingsmiddel: E412, voedingszuur: citroenzuur, aroma, wortelconcentraat, vitamine B2, B6, B12, D, foliumzuur, calciumlactaat, lactase, melkzuurbacteriën (MELK)|
58787|dirk|2025-03-27|Melkan Drinkontbijt sinaasappel-mango-banaan|Melkan||500|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Melkan drinkontbijt sinaasappel mango banaan|1.19|1.19||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Melkan drinkontbijt sinaasappel mango banaan|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/melkan%20drinkontbijt%20sinaasappel-mango-banaan/58787|||Zuiveldrink met vruchtensap uit concentraat, granen, toegevoegde vitamines en calcium met zoetstof|Schudden voor gebruik.|Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar||Bevat Gluten, Bevat Tarwe, Bevat Haver, Bevat Melk(eiwit), Bevat Lactose||Non-Organic|58787_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/211919_1_411963_638724391007041827.png||||||||||||Ingrediënten :Yoghurt (MELK) (0,8% vet), 3% vruchtensap uit concentraat (33% sinaasappel, 33% mango, 33% banaan, 1% citroen), 1,3% oligofructosesiroop, 0,4% TARWEKIEMEN, 0,2% TARWEZEMELEN, 0,1% HAVERZEMELEN, calciumlactaat, verdikkingsmiddel: E412/E415, zuurteregelaar: E330/E331, aroma, wortelconcentraat, zoetstof: E955, vitamines (riboflavine, B6, B12, D, foliumzuur), lactase.|
58788|dirk|2025-03-27|Melkan Drinkontbijt aardbei-kiwi-banaan|Melkan||500|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Melkan drinkontbijt aardbei kiwi banaan|0.98|0.98||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Melkan drinkontbijt aardbei kiwi banaan|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/melkan%20drinkontbijt%20aardbei-kiwi-banaan/58788|||Zuiveldrink met vruchtensap uit concentraat, granen, toegevoegde vitamines en calcium met zoetstof|Schudden voor gebruik.|Na openen gekoeld bewaren (max. 7 °C) en beperkt houdbaar||Bevat Gluten, Bevat Tarwe, Bevat Haver, Bevat Melk(eiwit), Bevat Lactose||Non-Organic|58788_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/198963_1_411964_638608638551680037.png||||||||||||Ingrediënten :Yoghurt (MELK) (0,8% vet), 4% vruchtensap uit concentraat (34% aardbei, 34% kiwi, 31% banaan), 1,3% oligofructosesiroop, 0,4% TARWEKIEMEN, 0,2% TARWEZEMELEN, 0,1% HAVERZEMELEN, calciumlactaat, verdikkingsmiddel: E412/E415, zuurteregelaar: E330/E331, aroma, wortelconcentraat, zoetstof: E955, vitamines (riboflavine, B6, B12, D, foliumzuur), lactase.|
103429|dirk|2025-03-27|CoolBest Fruitdrink strawberry|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitdrink strawberry|2.09|2.09||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitdrink strawberry|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitdrink%20strawberry/103429|||Drank op basis van vruchtensap en zuivel, gezoet met zoetstof van natuurlijke oorsprong. Kort verhit.||Gekoeld bewaren (max. 7°C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Bevat Zuivelproducten, Vrij van Gluten, Bevat Melk(eiwit)||Non-Organic|103429_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/195134_1_462907_638568099693668008.png||||||||||||Vruchtensap uit concentraat 65% (appel 50%, aardbei 6,0%, aroniabes, sinaasappel, citroen), water, vloeibare MELKbestanddelen (MELKpermeaat) 10%, ROOM <0,1%, stabilisator (pectine), natuurlijke aroma's, zoetstof (steviolglycosiden uit stevia)|
103430|dirk|2025-03-27|CoolBest Fruitdrink passionfruit|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitdrink passionfruit|2.19|2.19||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitdrink passionfruit|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitdrink%20passionfruit/103430|||Drank op basis van vruchtensap en zuivel, gezoet met zoetstof van natuurlijke oorsprong. Kort verhit.||Gekoeld bewaren (max. 7 °C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Vrij van Gluten, Bevat Melk(eiwit)||Non-Organic|103430_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/195135_1_462908_638568099669832001.png||||||||||||Vruchtensap uit concentraat 65% (appel 55%, passievrucht 5,0%, sinaasappel), water, vloeibare MELKbestanddelen (MELKpermeaat) 10%, ROOM <0,1%, stabilisator (pectine), natuurlijke aroma's, zoetstof (steviolglycosiden uit stevia)|
103431|dirk|2025-03-27|CoolBest Fruitdrink pineapple|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitdrink pineapple|2.19|2.19||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitdrink pineapple|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitdrink%20pineapple/103431|||Drank op basis van vruchtensap en zuivel, gezoet met zoetstof van natuurlijke oorsprong. Kort verhit.||Gekoeld bewaren (max. 7°C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Vrij van Gluten, Bevat Melk(eiwit)||Non-Organic|103431_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/204941_1_462909_638665059559277967.png||||||||||||Vruchtensap uit concentraat 65% (appel 49%, ananas 15%, citroen), water, vloeibare MELKbestanddelen (MELKpermeaat) 10%, ROOM <0,1%, stabilisator (pectine), natuurlijk aroma, zoetstof (steviolglycosiden uit stevia)|
103432|dirk|2025-03-27|CoolBest Fruitdrink orange|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitdrink orange|2.19|2.19||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitdrink orange|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitdrink%20orange/103432|||Drank op basis van vruchtensap en zuivel, gezoet met zoetstof van natuurlijke oorsprong. Kort verhit.||Gekoeld bewaren (max. 7 °C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Vrij van Gluten, Bevat Melk(eiwit)||Non-Organic|103432_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/195137_1_462910_638568099656654335.png||||||||||||Vruchtensap uit concentraat 60% (appel 40%, sinaasappel 18%, citroen), water, vloeibare MELKbestanddelen (MELKpermeaat) 10%, ROOM <0,1%, stabilisator (pectine), natuurlijk sinaasappel aroma, zoetstof (steviolglycosiden uit stevia)|
103433|dirk|2025-03-27|CoolBest Fruitdrink mango|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitdrink mango|2.19|2.19||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitdrink mango|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitdrink%20mango/103433|||Drank op basis van vruchtensap en zuivel, gezoet met zoetstof van natuurlijke oorsprong. Kort verhit.||Gekoeld bewaren (max. 7°C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Bevat Zuivelproducten, Vrij van Gluten, Bevat Melk(eiwit)||Non-Organic|103433_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/205307_1_462911_638669367663172621.png||||||||||||Vruchtensap uit concentraat 65% (appel 55%, mango 5,0%, sinaasappel), water, vloeibare MELKbestanddelen (MELKpermeaat) 10%, ROOM <0,1%, stabilisator (pectine), natuurlijke aroma's, zoetstof (steviolglycosiden uit stevia)|
103434|dirk|2025-03-27|CoolBest Fruitsplash red fruit|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitsplash red fruit|2.15|2.15||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitsplash red fruit|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitsplash%20red%20fruit/103434|||Fruitdrink. Vruchtgehalte: 30%. Gezoet met zoetstof van natuurlijke oorsprong, kort verhit.||Gekoeld bewaren (max. 7 °C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Vrij van Gluten||Non-Organic|103434_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/179959_1_462912_638452353829220365.png||||||||||||Bronwater*, vruchtensap uit concentraat (witte druif 12%, appel, aronia bes, framboos 0,5%), zwarte bes puree 3,8%, appelpuree, antioxidant (ascorbinezuur), natuurlijke aroma's, zoetstof (steviolglycosiden uit stevia), *De Veluwe Bronnen|
103435|dirk|2025-03-27|CoolBest Fruitsplash tropical|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitsplash tropical|2.15|2.15||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitsplash tropical|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitsplash%20tropical/103435|||Fruitdrink. Vruchtgehalte: 30%. Gezoet met zoetstof van natuurlijke oorsprong, kort verhit.||Gekoeld bewaren (max. 7°C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Vrij van Gluten||Non-Organic|103435_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/179960_1_462913_638452354122059897.png||||||||||||Bronwater*, vruchtensap uit concentraat (witte druif 12%, ananas 5,0%, sinaasappel, passievrucht 2,8%, citroen) appelpuree, natuurlijk aroma, natuurlijk sinaasappel aroma, zoetstof (steviolglycosiden uit stevia), *De Veluwe Bronnen|
103436|dirk|2025-03-27|CoolBest Fruitsplash citrus|CoolBest||1|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitsplash citrus|2.15|2.15||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitsplash citrus|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitsplash%20citrus/103436|||Fruitdrink. Vruchtgehalte: 35%. Gezoet met zoetstof van natuurlijke oorsprong, kort verhit.||Gekoeld bewaren (max. 7 °C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen gekoeld beperkt houdbaar.||Vrij van Gluten||Non-Organic|103436_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/179961_1_462914_638452354154146282.png||||||||||||Bronwater*, vruchtensap uit concentraat (witte druif, appel, sinaasappel, citroen 2,0%, limoen 1,5%), natuurlijk citroen-limoen aroma, zoetstof (steviolglycosiden uit stevia), *De Veluwe Bronnen|
103438|dirk|2025-03-27|CoolBest Fruitontbijt yoghurt perzik banaan|CoolBest||750|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitontbijt yoghurt perzik banaan|1.89|1.89||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitontbijt yoghurt perzik banaan|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitontbijt%20yoghurt%20perzik%20banaan/103438|||Drank op basis van vruchtensap, zuivel en granen. Vruchtgehalte 58%.Kort verhit.||Gekoeld bewaren (max. 7°C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen beperkt houdbaar.||Bevat Melk(eiwit), Bevat Tarwe||Non-Organic|103438_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/184118_1_462916_638452353848212952.png||||||||||||Banaanpuree 25%, water, perzikpuree 20%, halfvolle YOGHURT* 20%, appelsap uit concentraat, volkoren TARWE 1,4%, stabilisator (pectine), voedingszuur (citroenzuur), antioxidant (ascorbinezuur), natuurlijk aroma, kleurstof (bètacaroteen), *Hittebehandeld|
103773|dirk|2025-03-27|CoolBest Fruitontbijt yoghurt kiwi banaan|CoolBest||750|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitontbijt yoghurt kiwi banaan|1.89|1.89||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitontbijt yoghurt kiwi banaan|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitontbijt%20yoghurt%20kiwi%20banaan/103773|||Drank op basis van vruchtensap, zuivel en granen. Vruchtgehalte 58%. Kort verhit.||Gekoeld bewaren (max. 7°C). Ten minste houdbaar tot: Zie bovenzijde pak. Na openen beperkt houdbaar.||Bevat Melk(eiwit), Bevat Tarwe||Non-Organic|103773_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/184119_1_462917_638465295978894332.png||||||||||||Banaanpuree 25%, water, halfvolle YOGHURT* 20%, appelsap uit concentraat, kiwipuree 13%, volkoren TARWE 1,0%, stabilisator (pectine), voedingszuur (citroenzuur), antioxidant (ascorbinezuur), natuurlijk aroma, *Hittebehandeld|
103787|dirk|2025-03-27|CoolBest Fruitontbijt bosvruchten|CoolBest||750|ml|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Coolbest fruitontbijt bosvruchten|1.89|1.89||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Coolbest fruitontbijt bosvruchten|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/coolbest%20fruitontbijt%20bosvruchten/103787|||Drank op basis van vruchtensap, met zuivel en tarwe. Vruchtgehalte 75%. Kort verhit.|Shake it!|Ten minste houdbaar tot: zie bovenzijde pak.||Bevat Gluten, Bevat Melk(eiwit)||Non-Organic|103787_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/184120_1_463657_638452353846142423.png||||||||||||Vruchtensap uit concentraat (appel, aronia bes, witte druif, kers 4,0%, zwarte bes 4,0%), banaanpuree 30%, water, vloeibare MELKbestanddelen (MELKpermeaat) 10%, aarbeipuree 5,0%, volkoren TARWE 1,2%, ROOM <0,1%, stabilisator (pectine), voedingszuur (citroenzuur), antioxidant (ascorbinezuur), natuurlijk aroma.|
5319|dirk|2025-03-27|Optimel Drink voordeelverpakking framboos 0% vet|Optimel||1.5|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Optimel drink voordeelverpakking framboos 0% vet|2.75|2.75||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Optimel drink voordeelverpakking framboos 0% vet|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/optimel%20drink%20voordeelverpakking%20framboos%200%25%20vet/5319|||Drinkyoghurt Framboos. Magere drinkyoghurt met frambozensap, gezoet met zoetstof.|Schudden voor gebruik.|Gekoeld bewaren (max. 7° C). Ongeopend ten minste houdbaar tot: zie bovenzijde. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|5319_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/72661_1_333780_637559793336581551.png||||||||||||Ingrediënten: Magere YOGHURT , 2% frambozensap, maïszetmeel, aroma, zoetstof: sucralose|
7082|dirk|2025-03-27|Optimel Drink voordeelverpakking aardbei 0% vet|Optimel||1.5|liter|Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Optimel drink voordeelverpakking aardbei 0% vet|2.79|2.79||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Optimel drink voordeelverpakking aardbei 0% vet|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/optimel%20drink%20voordeelverpakking%20aardbei%200%25%20vet/7082|||Magere drinkyoghurt met aardbeiensap, gezoet met zoetstof.|Schudden voor gebruik. Rode Vruchten smoothie 10 minuten 2 personen • 300 ml Optimel drinkyoghurt framboos • 125 g frambozen • 100 g diepvries bosvruchten Kijk voor de bereidingswijze op: www.optimel.nl/recepten.|Gekoeld bewaren (max. 7° C). Ongeopend ten minste houdbaar tot: zie datum bovenzijde. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|7082_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/9554_1_350507_637219242731805440.png||||||||||||Ingrediënten: Magere YOGHURT, 2% aardbeiensap, maïszetmeel, aroma, zoetstof: sucralose|
39432|dirk|2025-03-27|Optimel Drinkyoghurt mango passievrucht|Optimel||||Home|Boodschappen|Zuivel & kaas|Zuiveldranken|Optimel drinkyoghurt mango passievrucht|2.75|2.75||||||||||Home>Boodschappen>Zuivel & kaas>Zuiveldranken>Optimel drinkyoghurt mango passievrucht|https://www.dirk.nl/boodschappen/zuivel-kaas/zuiveldranken/optimel%20drinkyoghurt%20mango%20passievrucht/39432|||Drinkyoghurt Mango Passievrucht. Magere drinkyoghurt met mango- en passievruchtensap, gezoet met zoetstof.|Schudden voor gebruik.|Gekoeld bewaren (max. 7° C). Ongeopend ten minste houdbaar tot: zie datum bovenzijde. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|39432_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/16195_1_394163_637752394043179377.png||||||||||||Magere YOGHURT, 2% vruchtensap (1% mango en 1% passievrucht), maïszetmeel, aroma, zoetstof: sucralose|
